Id,Time,Sat_A_Save,Sat_B_Save,Sat_A_Effort,Sat_B_Effort,Sat_A_Coverage,Sat_B_Coverage,Sat_A_SkillUse,Sat_B_SkillUse,Sat_A_WorkloadBurndown,Sat_B_WorkloadBurndown,Zfearanxiety,Zanger,ZRMIE_sum,walk,teamid,teamplanning_condition,mapa_first,remove,zwalk,zgamingexperience,Zpre_knowledge,Zspatial_ability,filter_$
ZO159,7,0,17,60,53,123,56,20,23,.0175,.0233,.123952206240711,-.407747139783834,1.12408293561066,.45,121,1,0,0,-.172947067782385,-.0262935052933022,.775808030652281,-.277232952967356,1
ZO159,8,16,8,51,55,11,267,29,12,.0288,.0081,.123952206240711,-.407747139783834,1.12408293561066,.45,121,1,0,0,-.172947067782385,-.0262935052933022,.775808030652281,-.277232952967356,1
ZO159,9,26,5,53,40,25,51,24,16,.0243,.0167,.123952206240711,-.407747139783834,1.12408293561066,.45,121,1,0,0,-.172947067782385,-.0262935052933022,.775808030652281,-.277232952967356,1
ZO159,10,23,11,55,58,1,92,43,19,.0433,.0126,.123952206240711,-.407747139783834,1.12408293561066,.45,121,1,0,0,-.172947067782385,-.0262935052933022,.775808030652281,-.277232952967356,1
ZO159,11,41,8,57,58,3,76,48,42,.0497,.0323,.123952206240711,-.407747139783834,1.12408293561066,.45,121,1,0,0,-.172947067782385,-.0262935052933022,.775808030652281,-.277232952967356,1
ZO159,12,41,0,58,59,117,582,17,16,.015,.0083,.123952206240711,-.407747139783834,1.12408293561066,.45,121,1,0,0,-.172947067782385,-.0262935052933022,.775808030652281,-.277232952967356,1
ZO159,13,8,0,54,33,118,150,32,32,.0318,.0312,.123952206240711,-.407747139783834,1.12408293561066,.45,121,1,0,0,-.172947067782385,-.0262935052933022,.775808030652281,-.277232952967356,1
ZO159,14,28,26,50,53,42,69,32,2,.0327,.0007,.123952206240711,-.407747139783834,1.12408293561066,.45,121,1,0,0,-.172947067782385,-.0262935052933022,.775808030652281,-.277232952967356,1
ZO159,15,25,0,48,60,115,22,24,.0081,.0188, ,.123952206240711,-.407747139783834,1.12408293561066,.45,121,1,0,0,-.172947067782385,-.0262935052933022,.775808030652281,-.277232952967356,1
ZQ926,1,0,0,59,58,1095,822,39,27,.0325,.0242,1.93766463579229,2.56085093888628,-3.02834018977488,.37,152,1,1,0,-.799778693735449,1.18158528036252,.775808030652281,.115360503074811,1
ZQ926,2,0,0,59,49,585,435,35,37,.0284,.0324,1.93766463579229,2.56085093888628,-3.02834018977488,.37,152,1,1,0,-.799778693735449,1.18158528036252,.775808030652281,.115360503074811,1
ZQ926,3,0,0,53,59,512,584,22,41,.0116,.0413,1.93766463579229,2.56085093888628,-3.02834018977488,.37,152,1,1,0,-.799778693735449,1.18158528036252,.775808030652281,.115360503074811,1
ZQ926,4,0,0,53,59,209,743,12,23,.0107,.006,1.93766463579229,2.56085093888628,-3.02834018977488,.37,152,1,1,0,-.799778693735449,1.18158528036252,.775808030652281,.115360503074811,1
ZQ926,5,0,0,58,52,192,108,13,15,.0058,.0062,1.93766463579229,2.56085093888628,-3.02834018977488,.37,152,1,1,0,-.799778693735449,1.18158528036252,.775808030652281,.115360503074811,1
ZQ926,6,0,0,59,54,105,112,8,6,.0046,.004,1.93766463579229,2.56085093888628,-3.02834018977488,.37,152,1,1,0,-.799778693735449,1.18158528036252,.775808030652281,.115360503074811,1
ZQ926,7,0,0,48,56,83,72,11,31,.0046,.0413,1.93766463579229,2.56085093888628,-3.02834018977488,.37,152,1,1,0,-.799778693735449,1.18158528036252,.775808030652281,.115360503074811,1
ZQ926,8,0,0,57,57,82,744,45,11,.0456,.0092,1.93766463579229,2.56085093888628,-3.02834018977488,.37,152,1,1,0,-.799778693735449,1.18158528036252,.775808030652281,.115360503074811,1
ZQ926,9,0,0,56,53,821,166,42,12,.0444,.0108,1.93766463579229,2.56085093888628,-3.02834018977488,.37,152,1,1,0,-.799778693735449,1.18158528036252,.775808030652281,.115360503074811,1
ZQ926,10,0,0,57,58,800,194,22,14,.015,.0026,1.93766463579229,2.56085093888628,-3.02834018977488,.37,152,1,1,0,-.799778693735449,1.18158528036252,.775808030652281,.115360503074811,1
ZQ926,11,0,0,59,57,270,47,5,29,.0053,.0284,1.93766463579229,2.56085093888628,-3.02834018977488,.37,152,1,1,0,-.799778693735449,1.18158528036252,.775808030652281,.115360503074811,1
ZQ926,12,5,0,58,57,0,512,27,2,.0284,.0004,1.93766463579229,2.56085093888628,-3.02834018977488,.37,152,1,1,0,-.799778693735449,1.18158528036252,.775808030652281,.115360503074811,1
ZQ926,13,15,0,60,55,227,8,36,28,.029,.0295,1.93766463579229,2.56085093888628,-3.02834018977488,.37,152,1,1,0,-.799778693735449,1.18158528036252,.775808030652281,.115360503074811,1
ZQ926,14,23,28,57,60,87,0,36,30,.0346,.0316,1.93766463579229,2.56085093888628,-3.02834018977488,.37,152,1,1,0,-.799778693735449,1.18158528036252,.775808030652281,.115360503074811,1
ZQ926,15,32,30,60,63,17,37,46,.0608,.0457, ,1.93766463579229,2.56085093888628,-3.02834018977488,.37,152,1,1,0,-.799778693735449,1.18158528036252,.775808030652281,.115360503074811,1
ZU920,1,0,0,58,54,967,109,30,25,.0277,.0038,-.60153276557992,-.407747139783834,-.341478167466589,.4,131,0,0,0,-.56471683400305,1.18158528036252,-.00387904015325758,.115360503074811,1
ZU920,2,0,0,56,56,498,69,28,0,.0114,0,-.60153276557992,-.407747139783834,-.341478167466589,.4,131,0,0,0,-.56471683400305,1.18158528036252,-.00387904015325758,.115360503074811,1
ZU920,3,0,0,57,59,205,0,7,17,.0029,.0027,-.60153276557992,-.407747139783834,-.341478167466589,.4,131,0,0,0,-.56471683400305,1.18158528036252,-.00387904015325758,.115360503074811,1
ZU920,4,0,0,44,53,52,49,39,21,.0342,.0162,-.60153276557992,-.407747139783834,-.341478167466589,.4,131,0,0,0,-.56471683400305,1.18158528036252,-.00387904015325758,.115360503074811,1
ZU920,5,0,0,50,52,616,291,49,22,.0493,.0099,-.60153276557992,-.407747139783834,-.341478167466589,.4,131,0,0,0,-.56471683400305,1.18158528036252,-.00387904015325758,.115360503074811,1
ZU920,6,0,0,59,51,888,178,22,29,.0093,.0101,-.60153276557992,-.407747139783834,-.341478167466589,.4,131,0,0,0,-.56471683400305,1.18158528036252,-.00387904015325758,.115360503074811,1
ZU920,7,0,0,58,58,167,182,4,34,.0048,.0133,-.60153276557992,-.407747139783834,-.341478167466589,.4,131,0,0,0,-.56471683400305,1.18158528036252,-.00387904015325758,.115360503074811,1
ZU920,8,0,0,60,51,87,239,25,17,.0208,.0074,-.60153276557992,-.407747139783834,-.341478167466589,.4,131,0,0,0,-.56471683400305,1.18158528036252,-.00387904015325758,.115360503074811,1
ZU920,9,16,0,56,38,71,134,1,15,.0002,.002,-.60153276557992,-.407747139783834,-.341478167466589,.4,131,0,0,0,-.56471683400305,1.18158528036252,-.00387904015325758,.115360503074811,1
ZU920,10,0,0,54,51,3,36,0,0,0,0,-.60153276557992,-.407747139783834,-.341478167466589,.4,131,0,0,0,-.56471683400305,1.18158528036252,-.00387904015325758,.115360503074811,1
ZU920,11,0,0,13,35,0,0,26,0,.0266,0,-.60153276557992,-.407747139783834,-.341478167466589,.4,131,0,0,0,-.56471683400305,1.18158528036252,-.00387904015325758,.115360503074811,1
ZU920,12,25,0,58,60,5,0,12,25,.0092,.0122,-.60153276557992,-.407747139783834,-.341478167466589,.4,131,0,0,0,-.56471683400305,1.18158528036252,-.00387904015325758,.115360503074811,1
ZU920,13,8,0,59,57,14,220,0,26,0,.0116,-.60153276557992,-.407747139783834,-.341478167466589,.4,131,0,0,0,-.56471683400305,1.18158528036252,-.00387904015325758,.115360503074811,1
ZU920,14,0,0,30,47,0,208,16,33,.0168,.0227,-.60153276557992,-.407747139783834,-.341478167466589,.4,131,0,0,0,-.56471683400305,1.18158528036252,-.00387904015325758,.115360503074811,1
ZU920,15,16,0,59,62,0,45,28,.0537,.0061, ,-.60153276557992,-.407747139783834,-.341478167466589,.4,131,0,0,0,-.56471683400305,1.18158528036252,-.00387904015325758,.115360503074811,1
KX195,1,1,0,49,39,157,166,29,17,.0305,.0192,-.964275251490235,-.407747139783834,-1.31851890285142,.55,102,1,0,0,.610592464658944,-.0262935052933022,-3.12262732337541,-1.06241986505169,1
KX195,2,29,0,43,38,0,345,37,35,.0379,.0058,-.964275251490235,-.407747139783834,-1.31851890285142,.55,102,1,0,0,.610592464658944,-.0262935052933022,-3.12262732337541,-1.06241986505169,1
KX195,3,34,0,60,55,38,105,40,7,.0432,.001,-.964275251490235,-.407747139783834,-1.31851890285142,.55,102,1,0,0,.610592464658944,-.0262935052933022,-3.12262732337541,-1.06241986505169,1
KX195,4,39,0,60,48,38,18,25,33,.0237,.0223,-.964275251490235,-.407747139783834,-1.31851890285142,.55,102,1,0,0,.610592464658944,-.0262935052933022,-3.12262732337541,-1.06241986505169,1
KX195,5,20,0,52,43,47,402,24,13,.0238,.0054,-.964275251490235,-.407747139783834,-1.31851890285142,.55,102,1,0,0,.610592464658944,-.0262935052933022,-3.12262732337541,-1.06241986505169,1
KX195,6,19,0,56,53,68,98,12,10,.0051,.0043,-.964275251490235,-.407747139783834,-1.31851890285142,.55,102,1,0,0,.610592464658944,-.0262935052933022,-3.12262732337541,-1.06241986505169,1
KX195,7,0,0,52,53,92,78,19,7,.0174,.0032,-.964275251490235,-.407747139783834,-1.31851890285142,.55,102,1,0,0,.610592464658944,-.0262935052933022,-3.12262732337541,-1.06241986505169,1
KX195,8,16,0,49,58,10,57,7,16,.0012,.0026,-.964275251490235,-.407747139783834,-1.31851890285142,.55,102,1,0,0,.610592464658944,-.0262935052933022,-3.12262732337541,-1.06241986505169,1
KX195,9,0,0,53,56,21,46,25,16,.0253,.0041,-.964275251490235,-.407747139783834,-1.31851890285142,.55,102,1,0,0,.610592464658944,-.0262935052933022,-3.12262732337541,-1.06241986505169,1
KX195,10,24,0,59,49,1,74,39,11,.0366,.0024,-.964275251490235,-.407747139783834,-1.31851890285142,.55,102,1,0,0,.610592464658944,-.0262935052933022,-3.12262732337541,-1.06241986505169,1
KX195,11,33,0,56,51,33,44,35,8,.0364,.0007,-.964275251490235,-.407747139783834,-1.31851890285142,.55,102,1,0,0,.610592464658944,-.0262935052933022,-3.12262732337541,-1.06241986505169,1
KX195,12,34,0,36,29,11,13,0,0,0,0,-.964275251490235,-.407747139783834,-1.31851890285142,.55,102,1,0,0,.610592464658944,-.0262935052933022,-3.12262732337541,-1.06241986505169,1
KX195,13,0,0,0,48,0,0,0,29,0,.0074,-.964275251490235,-.407747139783834,-1.31851890285142,.55,102,1,0,0,.610592464658944,-.0262935052933022,-3.12262732337541,-1.06241986505169,1
KX195,14,0,0,0,59,0,134,0,19,0,.0064,-.964275251490235,-.407747139783834,-1.31851890285142,.55,102,1,0,0,.610592464658944,-.0262935052933022,-3.12262732337541,-1.06241986505169,1
KX195,15,0,0,0,57,0,17,11,.0098,.0092, ,-.964275251490235,-.407747139783834,-1.31851890285142,.55,102,1,0,0,.610592464658944,-.0262935052933022,-3.12262732337541,-1.06241986505169,1
UI882,1,3,0,56,35,156,73,38,39,.0391,.0375,.123952206240711,-.407747139783834,1.36834311945687,.41,139,0,0,0,-.486362880758918,1.18158528036252,-.00387904015325758,-.800690894356912,1
UI882,2,37,17,56,57,3,352,23,29,.0178,.0224,.123952206240711,-.407747139783834,1.36834311945687,.41,139,0,0,0,-.486362880758918,1.18158528036252,-.00387904015325758,-.800690894356912,1
UI882,3,14,12,56,56,55,175,35,42,.0301,.0349,.123952206240711,-.407747139783834,1.36834311945687,.41,139,0,0,0,-.486362880758918,1.18158528036252,-.00387904015325758,-.800690894356912,1
UI882,4,26,28,58,58,50,97,35,11,.0295,.0055,.123952206240711,-.407747139783834,1.36834311945687,.41,139,0,0,0,-.486362880758918,1.18158528036252,-.00387904015325758,-.800690894356912,1
UI882,5,25,0,58,59,58,99,31,31,.0328,.0199,.123952206240711,-.407747139783834,1.36834311945687,.41,139,0,0,0,-.486362880758918,1.18158528036252,-.00387904015325758,-.800690894356912,1
UI882,6,0,0,60,57,590,358,35,36,.0208,.017,.123952206240711,-.407747139783834,1.36834311945687,.41,139,0,0,0,-.486362880758918,1.18158528036252,-.00387904015325758,-.800690894356912,1
UI882,7,0,0,56,37,374,306,10,0,.0096,0,.123952206240711,-.407747139783834,1.36834311945687,.41,139,0,0,0,-.486362880758918,1.18158528036252,-.00387904015325758,-.800690894356912,1
UI882,8,9,0,47,2,2,0,12,42,.0109,.0246,.123952206240711,-.407747139783834,1.36834311945687,.41,139,0,0,0,-.486362880758918,1.18158528036252,-.00387904015325758,-.800690894356912,1
UI882,9,8,0,52,57,45,443,17,23,.0169,.0113,.123952206240711,-.407747139783834,1.36834311945687,.41,139,0,0,0,-.486362880758918,1.18158528036252,-.00387904015325758,-.800690894356912,1
UI882,10,16,0,50,59,1,203,28,10,.0273,0,.123952206240711,-.407747139783834,1.36834311945687,.41,139,0,0,0,-.486362880758918,1.18158528036252,-.00387904015325758,-.800690894356912,1
UI882,11,25,0,58,59,17,0,25,35,.0248,.0016,.123952206240711,-.407747139783834,1.36834311945687,.41,139,0,0,0,-.486362880758918,1.18158528036252,-.00387904015325758,-.800690894356912,1
UI882,12,23,0,57,60,10,29,38,19,.039,.0181,.123952206240711,-.407747139783834,1.36834311945687,.41,139,0,0,0,-.486362880758918,1.18158528036252,-.00387904015325758,-.800690894356912,1
UI882,13,36,0,59,60,20,326,23,16,.0221,.0168,.123952206240711,-.407747139783834,1.36834311945687,.41,139,0,0,0,-.486362880758918,1.18158528036252,-.00387904015325758,-.800690894356912,1
UI882,14,17,16,59,53,75,0,32,18,.0291,.0107,.123952206240711,-.407747139783834,1.36834311945687,.41,139,0,0,0,-.486362880758918,1.18158528036252,-.00387904015325758,-.800690894356912,1
UI882,15,25,8,62,63,51,20,6,.0118,.0041, ,.123952206240711,-.407747139783834,1.36834311945687,.41,139,0,0,0,-.486362880758918,1.18158528036252,-.00387904015325758,-.800690894356912,1
PX511,1,4,0,53,58,424,1266,39,38,.0424,.0386,-.60153276557992,.581785553106204,.147042200225827,.36,162,0,1,0,-.878132646979582,-.0262935052933022,-2.34294025256987,.704250687138062,1
PX511,2,27,0,58,53,251,694,32,24,.031,.0167,-.60153276557992,.581785553106204,.147042200225827,.36,162,0,1,0,-.878132646979582,-.0262935052933022,-2.34294025256987,.704250687138062,1
PX511,3,3,0,56,56,501,300,46,25,.0476,.0241,-.60153276557992,.581785553106204,.147042200225827,.36,162,0,1,0,-.878132646979582,-.0262935052933022,-2.34294025256987,.704250687138062,1
PX511,4,9,0,58,57,687,434,53,20,.0619,.0011,-.60153276557992,.581785553106204,.147042200225827,.36,162,0,1,0,-.878132646979582,-.0262935052933022,-2.34294025256987,.704250687138062,1
PX511,5,0,0,59,54,1115,19,21,10,.0191,.0017,-.60153276557992,.581785553106204,.147042200225827,.36,162,0,1,0,-.878132646979582,-.0262935052933022,-2.34294025256987,.704250687138062,1
PX511,6,8,0,58,53,193,30,21,21,0,.0118,-.60153276557992,.581785553106204,.147042200225827,.36,162,0,1,0,-.878132646979582,-.0262935052933022,-2.34294025256987,.704250687138062,1
PX511,7,0,0,54,58,0,212,29,21,.0019,.0069,-.60153276557992,.581785553106204,.147042200225827,.36,162,0,1,0,-.878132646979582,-.0262935052933022,-2.34294025256987,.704250687138062,1
PX511,8,0,0,52,51,34,124,7,4,.0028,0,-.60153276557992,.581785553106204,.147042200225827,.36,162,0,1,0,-.878132646979582,-.0262935052933022,-2.34294025256987,.704250687138062,1
PX511,9,0,0,59,57,51,0,19,7,.0024,.0001,-.60153276557992,.581785553106204,.147042200225827,.36,162,0,1,0,-.878132646979582,-.0262935052933022,-2.34294025256987,.704250687138062,1
PX511,10,0,0,59,58,44,2,4,35,.0005,.0038,-.60153276557992,.581785553106204,.147042200225827,.36,162,0,1,0,-.878132646979582,-.0262935052933022,-2.34294025256987,.704250687138062,1
PX511,11,0,0,51,57,9,68,24,2,.0004,.001,-.60153276557992,.581785553106204,.147042200225827,.36,162,0,1,0,-.878132646979582,-.0262935052933022,-2.34294025256987,.704250687138062,1
PX511,12,0,0,55,13,8,18,7,1,0,.0001,-.60153276557992,.581785553106204,.147042200225827,.36,162,0,1,0,-.878132646979582,-.0262935052933022,-2.34294025256987,.704250687138062,1
PX511,13,0,0,56,14,0,2,4,0,.0006,0,-.60153276557992,.581785553106204,.147042200225827,.36,162,0,1,0,-.878132646979582,-.0262935052933022,-2.34294025256987,.704250687138062,1
PX511,14,0,0,58,57,10,0,2,9,.0003,.0017,-.60153276557992,.581785553106204,.147042200225827,.36,162,0,1,0,-.878132646979582,-.0262935052933022,-2.34294025256987,.704250687138062,1
PX511,15,0,0,46,52,5,26,45,.0278,.0703, ,-.60153276557992,.581785553106204,.147042200225827,.36,162,0,1,0,-.878132646979582,-.0262935052933022,-2.34294025256987,.704250687138062,1
TU194,1,4,0,51,56,323,41,41,18,.0401,.0078,-.60153276557992,-.407747139783834,.635562567918242,.43,104,1,1,0,-.329654974270651,-1.23417229094913,-.00387904015325758,.185466477368055,1
TU194,2,37,0,52,47,20,141,28,25,.028,.0108,-.60153276557992,-.407747139783834,.635562567918242,.43,104,1,1,0,-.329654974270651,-1.23417229094913,-.00387904015325758,.185466477368055,1
TU194,3,25,0,53,58,30,194,34,17,.0393,.0109,-.60153276557992,-.407747139783834,.635562567918242,.43,104,1,1,0,-.329654974270651,-1.23417229094913,-.00387904015325758,.185466477368055,1
TU194,4,15,0,52,54,423,197,38,10,.0392,.0014,-.60153276557992,-.407747139783834,.635562567918242,.43,104,1,1,0,-.329654974270651,-1.23417229094913,-.00387904015325758,.185466477368055,1
TU194,5,37,0,58,58,5,25,31,22,.0307,.0036,-.60153276557992,-.407747139783834,.635562567918242,.43,104,1,1,0,-.329654974270651,-1.23417229094913,-.00387904015325758,.185466477368055,1
TU194,6,22,0,58,57,135,65,35,29,.0423,.0149,-.60153276557992,-.407747139783834,.635562567918242,.43,104,1,1,0,-.329654974270651,-1.23417229094913,-.00387904015325758,.185466477368055,1
TU194,7,19,0,59,55,402,269,38,22,.039,.0128,-.60153276557992,-.407747139783834,.635562567918242,.43,104,1,1,0,-.329654974270651,-1.23417229094913,-.00387904015325758,.185466477368055,1
TU194,8,7,0,52,48,570,230,37,21,.0387,.0081,-.60153276557992,-.407747139783834,.635562567918242,.43,104,1,1,0,-.329654974270651,-1.23417229094913,-.00387904015325758,.185466477368055,1
TU194,9,33,0,58,54,71,146,23,32,.0269,.0167,-.60153276557992,-.407747139783834,.635562567918242,.43,104,1,1,0,-.329654974270651,-1.23417229094913,-.00387904015325758,.185466477368055,1
TU194,10,17,0,24,47,162,300,0,24,0,.0114,-.60153276557992,-.407747139783834,.635562567918242,.43,104,1,1,0,-.329654974270651,-1.23417229094913,-.00387904015325758,.185466477368055,1
TU194,11,0,0,0,55,0,206,8,3,.0038,.0004,-.60153276557992,-.407747139783834,.635562567918242,.43,104,1,1,0,-.329654974270651,-1.23417229094913,-.00387904015325758,.185466477368055,1
TU194,12,0,0,58,59,69,7,28,15,.028,.0023,-.60153276557992,-.407747139783834,.635562567918242,.43,104,1,1,0,-.329654974270651,-1.23417229094913,-.00387904015325758,.185466477368055,1
TU194,13,26,0,59,57,11,41,29,47,.0233,.0413,-.60153276557992,-.407747139783834,.635562567918242,.43,104,1,1,0,-.329654974270651,-1.23417229094913,-.00387904015325758,.185466477368055,1
TU194,14,18,0,59,57,78,743,27,21,.0193,.0071,-.60153276557992,-.407747139783834,.635562567918242,.43,104,1,1,0,-.329654974270651,-1.23417229094913,-.00387904015325758,.185466477368055,1
TU194,15,8,0,61,53,195,30,13,.0222,.0023, ,-.60153276557992,-.407747139783834,.635562567918242,.43,104,1,1,0,-.329654974270651,-1.23417229094913,-.00387904015325758,.185466477368055,1
DF813,1,7,0,57,52,463,140,9,22,.0081,.0213,-.238790279669604,-.407747139783834,1.61260330330307,.34,141,0,0,0,-1.03484055346785,1.18158528036252,.775808030652281,.60610232312752,1
DF813,2,7,12,10,52,13,156,5,36,.001,.0343,-.238790279669604,-.407747139783834,1.61260330330307,.34,141,0,0,0,-1.03484055346785,1.18158528036252,.775808030652281,.60610232312752,1
DF813,3,0,17,36,54,18,296,21,21,.0162,.0177,-.238790279669604,-.407747139783834,1.61260330330307,.34,141,0,0,0,-1.03484055346785,1.18158528036252,.775808030652281,.60610232312752,1
DF813,4,14,16,53,43,27,15,29,25,.0319,.0218,-.238790279669604,-.407747139783834,1.61260330330307,.34,141,0,0,0,-1.03484055346785,1.18158528036252,.775808030652281,.60610232312752,1
DF813,5,26,20,50,52,82,13,19,33,.0156,.025,-.238790279669604,-.407747139783834,1.61260330330307,.34,141,0,0,0,-1.03484055346785,1.18158528036252,.775808030652281,.60610232312752,1
DF813,6,14,12,48,48,16,223,31,45,.0307,.0367,-.238790279669604,-.407747139783834,1.61260330330307,.34,141,0,0,0,-1.03484055346785,1.18158528036252,.775808030652281,.60610232312752,1
DF813,7,29,15,45,56,3,377,18,22,.0191,.0199,-.238790279669604,-.407747139783834,1.61260330330307,.34,141,0,0,0,-1.03484055346785,1.18158528036252,.775808030652281,.60610232312752,1
DF813,8,18,18,48,55,3,18,15,20,.0153,.0179,-.238790279669604,-.407747139783834,1.61260330330307,.34,141,0,0,0,-1.03484055346785,1.18158528036252,.775808030652281,.60610232312752,1
DF813,9,13,13,50,52,29,76,18,7,.0197,.0074,-.238790279669604,-.407747139783834,1.61260330330307,.34,141,0,0,0,-1.03484055346785,1.18158528036252,.775808030652281,.60610232312752,1
DF813,10,14,7,26,45,90,0,42,6,.0442,.0063,-.238790279669604,-.407747139783834,1.61260330330307,.34,141,0,0,0,-1.03484055346785,1.18158528036252,.775808030652281,.60610232312752,1
DF813,11,42,6,50,52,0,0,15,7,.0149,.0074,-.238790279669604,-.407747139783834,1.61260330330307,.34,141,0,0,0,-1.03484055346785,1.18158528036252,.775808030652281,.60610232312752,1
DF813,12,14,7,56,50,3,0,25,13,.025,.0103,-.238790279669604,-.407747139783834,1.61260330330307,.34,141,0,0,0,-1.03484055346785,1.18158528036252,.775808030652281,.60610232312752,1
DF813,13,23,6,53,34,14,71,21,8,.0163,.0076,-.238790279669604,-.407747139783834,1.61260330330307,.34,141,0,0,0,-1.03484055346785,1.18158528036252,.775808030652281,.60610232312752,1
DF813,14,14,7,44,25,29,5,30,0,.0296,0,-.238790279669604,-.407747139783834,1.61260330330307,.34,141,0,0,0,-1.03484055346785,1.18158528036252,.775808030652281,.60610232312752,1
DF813,15,28,0,59,64,2,38,19,.0331,.0078, ,-.238790279669604,-.407747139783834,1.61260330330307,.34,141,0,0,0,-1.03484055346785,1.18158528036252,.775808030652281,.60610232312752,1
NB840,1,7,0,57,57,148,736,37,42,.0346,.0264,-.964275251490235,.581785553106204,.87982275176445,.39,116,0,0,0,-.643070787247183,-.0262935052933022,.775808030652281,-.277232952967356,1
NB840,2,28,0,59,60,93,475,24,60,.0244,.0056,-.964275251490235,.581785553106204,.87982275176445,.39,116,0,0,0,-.643070787247183,-.0262935052933022,.775808030652281,-.277232952967356,1
NB840,3,23,0,52,60,3,101,30,45,.0307,.0001,-.964275251490235,.581785553106204,.87982275176445,.39,116,0,0,0,-.643070787247183,-.0262935052933022,.775808030652281,-.277232952967356,1
NB840,4,28,0,54,60,22,1,25,13,.024,.0121,-.964275251490235,.581785553106204,.87982275176445,.39,116,0,0,0,-.643070787247183,-.0262935052933022,.775808030652281,-.277232952967356,1
NB840,5,22,11,44,45,16,9,49,39,.0516,.0411,-.964275251490235,.581785553106204,.87982275176445,.39,116,0,0,0,-.643070787247183,-.0262935052933022,.775808030652281,-.277232952967356,1
NB840,6,49,39,55,54,0,0,21,48,.0209,.0432,-.964275251490235,.581785553106204,.87982275176445,.39,116,0,0,0,-.643070787247183,-.0262935052933022,.775808030652281,-.277232952967356,1
NB840,7,19,39,42,60,16,39,18,39,.0161,.0397,-.964275251490235,.581785553106204,.87982275176445,.39,116,0,0,0,-.643070787247183,-.0262935052933022,.775808030652281,-.277232952967356,1
NB840,8,14,17,57,58,24,393,23,1,.0133,.0001,-.964275251490235,.581785553106204,.87982275176445,.39,116,0,0,0,-.643070787247183,-.0262935052933022,.775808030652281,-.277232952967356,1
NB840,9,9,0,59,53,69,1,28,34,.0289,.0348,-.964275251490235,.581785553106204,.87982275176445,.39,116,0,0,0,-.643070787247183,-.0262935052933022,.775808030652281,-.277232952967356,1
NB840,10,24,33,52,56,65,1,30,17,.0305,.0179,-.964275251490235,.581785553106204,.87982275176445,.39,116,0,0,0,-.643070787247183,-.0262935052933022,.775808030652281,-.277232952967356,1
NB840,11,27,17,54,32,38,0,8,21,.0074,.022,-.964275251490235,.581785553106204,.87982275176445,.39,116,0,0,0,-.643070787247183,-.0262935052933022,.775808030652281,-.277232952967356,1
NB840,12,7,20,59,57,1,17,13,28,.0097,.0271,-.964275251490235,.581785553106204,.87982275176445,.39,116,0,0,0,-.643070787247183,-.0262935052933022,.775808030652281,-.277232952967356,1
NB840,13,0,25,38,44,175,15,27,27,.0277,.0276,-.964275251490235,.581785553106204,.87982275176445,.39,116,0,0,0,-.643070787247183,-.0262935052933022,.775808030652281,-.277232952967356,1
NB840,14,26,24,58,60,6,42,34,42,.0329,.034,-.964275251490235,.581785553106204,.87982275176445,.39,116,0,0,0,-.643070787247183,-.0262935052933022,.775808030652281,-.277232952967356,1
NB840,15,31,17,61,64,5,20,37,.0156,.0409, ,-.964275251490235,.581785553106204,.87982275176445,.39,116,0,0,0,-.643070787247183,-.0262935052933022,.775808030652281,-.277232952967356,1
NJ303,1,7,7,56,53,216,228,27,27,.0269,.026,1.21217966397166,-.407747139783834,.391302384072034,.48,110,1,0,0,.0621147919500132,-1.23417229094913,.775808030652281,-1.19328435039908,1
NJ303,2,14,24,43,41,219,14,19,37,.0155,.0363,1.21217966397166,-.407747139783834,.391302384072034,.48,110,1,0,0,.0621147919500132,-1.23417229094913,.775808030652281,-1.19328435039908,1
NJ303,3,12,29,49,49,52,104,20,35,.0178,.0352,1.21217966397166,-.407747139783834,.391302384072034,.48,110,1,0,0,.0621147919500132,-1.23417229094913,.775808030652281,-1.19328435039908,1
NJ303,4,14,28,54,49,56,103,23,26,.0223,.0213,1.21217966397166,-.407747139783834,.391302384072034,.48,110,1,0,0,.0621147919500132,-1.23417229094913,.775808030652281,-1.19328435039908,1
NJ303,5,21,14,53,48,3,118,35,23,.0353,.0233,1.21217966397166,-.407747139783834,.391302384072034,.48,110,1,0,0,.0621147919500132,-1.23417229094913,.775808030652281,-1.19328435039908,1
NJ303,6,26,22,53,47,143,3,24,14,.022,.0177,1.21217966397166,-.407747139783834,.391302384072034,.48,110,1,0,0,.0621147919500132,-1.23417229094913,.775808030652281,-1.19328435039908,1
NJ303,7,20,0,49,57,17,319,8,29,.0076,.0275,1.21217966397166,-.407747139783834,.391302384072034,.48,110,1,0,0,.0621147919500132,-1.23417229094913,.775808030652281,-1.19328435039908,1
NJ303,8,7,18,56,51,5,154,46,13,.0431,.0103,1.21217966397166,-.407747139783834,.391302384072034,.48,110,1,0,0,.0621147919500132,-1.23417229094913,.775808030652281,-1.19328435039908,1
NJ303,9,2,9,53,43,738,15,40,26,.0411,.0219,1.21217966397166,-.407747139783834,.391302384072034,.48,110,1,0,0,.0621147919500132,-1.23417229094913,.775808030652281,-1.19328435039908,1
NJ303,10,32,17,46,52,133,72,17,16,.0149,.0137,1.21217966397166,-.407747139783834,.391302384072034,.48,110,1,0,0,.0621147919500132,-1.23417229094913,.775808030652281,-1.19328435039908,1
